"seed","nind","size","seq","od","bias","maf","oaf","rho","ploidy","delta","pAB","pAb","paB","pab","updog_rho","polyrad_rho","uniform_rho","horse_rho"
140,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.829531896136861,0.82907595645667,0.826337033362032,0.826109446925555
100,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.825074179875511,0.826735263172719,0.804376468436716,0.804184345537053
25,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.890213366448997,0.881337381225246,0.583766854668104,0.472571357661064
134,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.890494303735701,0.885876432499068,0.733094101085557,0.660724308508005
150,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.41568920708953,0.416408924817108,0.292723966645146,0.0976525231507419
67,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.91857496251317,0.913769654742977,0.755732561707914,0.681244464273145
26,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
24,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.91201223856467,0.902816366619365,0.597634188571395,0.485972451946076
174,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.628568906695712,0.625198491987035,0.513717992588762,0.383674844353221
199,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.963409148971588,0.808243956872392
182,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.890329743713296,0.886086356718979,0.734421813474197,0.658209825312278
127,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.916575832456672,0.907250209980139,0.599300033945992,0.490121070969038
60,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
66,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.856502390162859,0.852101200300872,0.703234130522682,0.62526714661272
45,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.881329487532491,0.879638201634548,0.876254231384845,0.870905852516226
14,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,0.812725422758462
155,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.905998076706491,0.905635481827646,0.893651749701368,0.891164798136568
160,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.909426840278871,0.900496800000305,0.596745472939629,0.474641053744685
7,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.312311780758614,0.307261536250631,0.200812864011308,0.186873552509776
79,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.822932000058091,0.821393392928604,0.817632192294387,0.817671773012317
7,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.90722540184905,0.902432969369313,0.746750497340226,0.676081814025188
17,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,0.993405249035129,0.658242546663143,0.523408492143968
151,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.898115932360695,0.889585142914916,0.593225672673945,0.466478519627699
86,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.914426026662796,0.909630391488052,0.751268485137678,0.676965083040003
16,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.906997723991891,0.902326534644339,0.745116271929643,0.670201642858469
63,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.91262123973279,0.915576533179615
119,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.848732948596653,0.844578958743105,0.679219352091085,0.605829882337082
135,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.860518920314774,0.710887371009107
19,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.907362438826539,0.898360536147395,0.595014229132436,0.479947368080104
40,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.815503259594532,0.814304833301311,0.678970242093786,0.531427923652446
96,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.860067813279246,0.85862999756712,0.70953241551594,0.595875324403733
161,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.907522965363179,0.902645644651438,0.745360531870288,0.668089718886018
172,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.913232867285639,0.908387664403171,0.750360415754952,0.674790751575272
94,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.791031142384932,0.641303093766821
116,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.715536272729217,0.712192209976221,0.570879576326056,0.540697104142658
20,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.754992686019074,0.679545179191237
146,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.913101349809963,0.912565963402005,0.901968421077431,0.901307809095004
73,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.932701311978308,0.923758813982544,0.614764494627363,0.48692220487303
36,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.442814710002067,0.440472909762792,0.325855490302147,0.400152624335112
165,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.881790185110952,0.879755848196148,0.861330328993627,0.861769217821952
168,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.919304576412595,0.91044119946925,0.605083476535486,0.481501143463784
141,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.893324885042179,0.884421948801738,0.585869690862423,0.474069033036793
59,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.69262855469938,0.519942549137488
104,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.896532104397016,0.888931184776416,0.590199908086366,0.457854457252623
86,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.300112909100301,0.298019734222034,0.24578813844661,0.154716280223015
70,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.946791305252399,0.942307864343061,0.768814740051987,0.679334139435384
10,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.911468965876744,0.906637376625107,0.747218711212995,0.687614765941998
196,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.919253097089679,0.918677049176783,0.901242110179718,0.902575808007772
39,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.826806091344128,0.7895187800446
176,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.736719734481168,0.63679948294799
32,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.755018082150047,0.750479360098416,0.61634283477311,0.55246634509608
194,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.942191878937136,0.937430380756632,0.775271248482782,0.691242937645473
147,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.938477624321404,0.930005067922449,0.620229916203469,0.47133316434736
114,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.838195320849068,0.834196997444912,0.691519587766653,0.612758983314254
53,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.869233975240998,0.860570331592729,0.568723055673608,0.452813942867058
149,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.809007901035673,0.657481110372887
13,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.901870906965289,0.901582590241177,0.889150698003664,0.887613774325413
140,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.881499035789654,0.881381765779234,0.869039986795687,0.864796718043422
111,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902675887264396,0.902309319282921,0.89010276562501,0.888353451925066
190,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.607769805520187,0.602338126158873,0.393741592915678,0.314250791897058
56,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.938541790803966,0.93383456674825,0.774178483432588,0.697711464434857
77,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.897132979895048,0.896793111718681,0.883939777254911,0.881856738154385
65,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.89468326805776,0.886009392250654,0.587507355700552,0.465068074347475
115,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.849640778070953,0.841574635971564,0.554862970580473,0.41496603171954
41,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
12,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.880444622081047,0.880193411351455,0.866064474503963,0.865332007016793
142,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.90014937647373,0.899800872052417,0.887383832955906,0.885744714803876
193,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.740899777301918,0.740317962910333,0.711558619864326,0.711558879076212
71,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.871977911470524,0.86739150063283,0.719348560015707,0.647759624922476
84,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.735721769116082,0.731926509786678,0.55362630479345,0.57554378097402
26,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.893467603837488,0.893028710283849,0.879846099902277,0.879044000716203
67,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.898358391955678,0.897832549952878,0.882197399704803,0.879057496510041
39,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.814504369381621,0.806503526495905,0.534493697600521,0.419874924220524
129,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.894629899630559,0.894250701322528,0.883093168317763,0.879237322818563
101,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.983159084809996,0.978300892293128,0.811553134463909,0.724983204589955
45,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.890052502241229,0.881162121919182,0.583477417277744,0.472359184325773
84,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.95174572120961,0.942382464072643,0.625354202841593,0.509959401859688
106,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.806198096034585,0.798087319851592,0.529769139855993,0.430445343087132
195,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.904725083219942,0.711273613580458
155,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
170,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.891956211311392,0.887333162497191,0.733131627709285,0.6610000210121
110,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.443237590169549,0.4397213403418,0.319515864342692,0.426418228517299
131,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.879820446726429,0.771944095588699
196,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.664323635505234,0.54411486673265
129,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.620430622785818,0.617897217509375,0.513697459451675,0.453118047662934
168,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.984949316528498,0.982151845873925,0.996256613759781,0.991764265537286
34,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.92815289917473,0.92325244959375,0.75911810596801,0.685900093259261
182,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.990240470657872,0.989574698899708,0.977829568101511,0.971825143751526
28,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.808299690848505,0.804395941106371,0.672796306275069,0.597075789052719
64,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.787315812006866,0.670858231735444
121,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.89165510453787,0.882226548523334,0.578530163320266,0.478695325473244
171,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.904750334771264,0.899725675451689,0.733697648841326,0.672687732663269
198,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902238613027173,0.89751143415464,0.742250732758498,0.66678967982764
152,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.877102663399894,0.868385554843021,0.57571544031957,0.466247658347104
67,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.881179911041777,0.876852188468332,0.726650959976594,0.642569120867591
124,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.3363360559087,0.333282407764936,0.278800788778823,0.317871281815734
168,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.892753027345632,0.888020172533298,0.733790337602653,0.663519847774055
56,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.9642594022656,0.954408266149356,0.633952045237644,0.515812693527148
144,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.848915586865128,0.839237551861988,0.590212497270217,0.472642257000067
185,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.926015563191327,0.92131848099509,0.763008489836886,0.690654904057958
6,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.82270128905655,0.689063450521632
66,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.887554958328347,0.88298976097096,0.735270208439325,0.622105771525452
88,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.909036297726885,0.909322754848188,0.890692897575421,0.90042796242127
164,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.832862218967927,0.832091590780124,0.818030340498485,0.817208176666553
9,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.973205393306677,0.97274367496231,0.958162359184821,0.957189335147563
169,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.816819266589653,0.81558894640402,0.826415292352093,0.824741201340643
43,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.814324401844238,0.80876486204667,0.645843745867801,0.561070373385626
195,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.896334568320113,0.887418473109186,0.587619124012418,0.473316792565834
46,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.898024791510979,0.897772978298815,0.886115003433585,0.885553863050444
44,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.890170571039853,0.889927482918564,0.876159781639143,0.875361340658281
50,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.906091280170833,0.90562467331749,0.893999424933462,0.891140839984122
173,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.84281204520439,0.837441098046819,0.692884564725641,0.614265059657759
124,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.884766615878392,0.879577832915085,0.722354058140545,0.659240709746053
197,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.862364101768326,0.853920230189521,0.564693606668057,0.461369073428194
40,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.881131848926195,0.79610073578366
48,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.926162115564296,0.916914883526978,0.606239877106335,0.490212357284411
90,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.922209303373584,0.922305782015324,0.909035157458528,0.904848885593289
75,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.924534307850913,0.919758150256095,0.759333965650099,0.650523192901176
100,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.944331665613346,0.935044472581118,0.619017002919485,0.488674728494779
62,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.891381272910234,0.890972405633351,0.875397658119672,0.872505022151687
58,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.905547841054515,0.900729264615754,0.745073914381646,0.674563412409174
93,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
55,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.743945700038332,0.770204629435043
33,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.891292456704911,0.88642693225699,0.730990465631008,0.661234706186291
81,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.895929948192161,0.891214845608274,0.737890457240903,0.65882252421483
158,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.798986821371219,0.79122614292218,0.521022729165288,0.41496434430941
4,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.888512468296322,0.888376679160757,0.876729381945616,0.875347897793319
149,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.88851724574613,0.888262476754448,0.875380627834237,0.874277402391147
115,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.905697991523734,0.907495636690353,0.887690457980724,0.889289763772773
19,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.821021152919374,0.689049708848649
192,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
83,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.896505545428191,0.896077068515413,0.883828041579602,0.882401509000988
25,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.802531521942974,0.794567815222524,0.525655118249223,0.411200113461363
20,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.876401015556011,0.869298445647649,0.586811397120486,0.432273231614752
43,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.63638505812326,0.629313846338665,0.400438201273422,0.239028434727157
50,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.876881141986585,0.868418405518503,0.5774398117402,0.458694214759722
179,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
167,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.569367491076693,0.564192279644335,0.495534017081096,0.468396468781735
159,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,0.998054578242025,0.669754174703801,0.479382164227688
64,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.891025764330238,0.88631923860161,0.732134114118036,0.661789392158299
58,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.904598131176724,0.904303206017078,0.891982985227637,0.88975521042506
83,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.930086518615298,0.920790552887831,0.60893349076111,0.490403136367084
47,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.95128058506625,0.950817969347725,0.936735966205634,0.935259307106554
151,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.910689504192527,0.901794626979672,0.597372608180833,0.475317619382279
181,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.720733019933073,0.713040227259512,0.471843354869251,0.416468558160627
165,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.911910424600769,0.911574401128879,0.89814267740841,0.897093626335031
166,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.900421570784443,0.895764541108258,0.740578770024579,0.664150375074384
33,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.906897765924134,0.906665630704119,0.894466188884855,0.892398594549453
157,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.881404959356108,0.876622031892958,0.713504800351145,0.646138603736148
44,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.91991961469939,0.921059645855959,0.902570052554016,0.902890673158638
169,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.892552235025187,0.892113383374895,0.87958933015432,0.876982668715697
60,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.864497879518626,0.855912061285285,0.56743723215471,0.456279145503744
141,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.9021886947592,0.901817360556721,0.890349611012965,0.887301931945286
27,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,-0.884207807875036,-0.869981908005191,-0.556009010636721,-0.570850838202748
8,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902511585082792,0.897800623184698,0.741194090917917,0.667915815771598
162,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.889506775406589,0.884852621946662,0.73145319052181,0.659801449927442
193,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.759592725725983,0.752074697129141,0.497549969361732,0.388526411272688
82,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.89895792934609,0.894270857369524,0.738150778970412,0.668111062130316
132,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.770591882822776,0.567263975947097
102,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.922115794998696,0.921482811044599,0.915643213704159,0.915302085742051
172,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.914541443605032,0.905332683552739,0.597648759542015,0.484283866292472
3,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
172,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,-0.342724392829192,-0.339688627718616,-0.259708966387617,-0.175087810122987
180,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.859617118796557,0.851295194495884,0.565124719061989,0.44840801546139
40,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.901233840996547,0.896569243151909,0.741265765935868,0.668274920107236
52,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.225797416811437,0.228234591343945,0.220860125553815,0.0204920796724906
174,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.893988149833803,0.88497072724911,0.585215767402688,0.475459849793783
109,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.920964823492969,0.916295583163447,0.755828196904429,0.680680179577471
